id,outputs
1d78a006,"[0, 0, 0, 0, 0]"
523e950f,"['0.15629902600987192', '-0.3091720754369354', '-0.06934635620812135', '-0.01804178865628877', '1.7237195030431087']"
61de0692,"['-57373.5028903279', '-50523.1202897656', '-54659.4490018600', '-102376.63195309025-38037.63215399139j', '-56106.4124848731']"
e49d5e56,"['-27580.511176072556', '-94137.37902009496', '19181.85415114497', '141393.3026880142', '-3974.5110698122908']"
9b5fdb0f,"['2061.84601915414', '-602.710009380117', '-174.853926193271', '16.7884347996304', '679.071773877843']"
2a084cc0,"['182.10254708339414', '29.59724653408226', '574.5426766768604', '161.17141243050926', '194.84550068412256']"
0c615d47,"['22600.276005762124', '22715.054574345097', '20584.285553105805', '18896.458789617445', '22377.123513734903']"
af86574c,"['46.384331893123814', '4.765563980481924', '4.748682174373583', '3.9200821307095937', '9.411181647915662']"
94a1c28c,"['3.3091033780713066', '1.3645690160606667', '1.3872779455051736', '1.569356486274729', '1.3094464043427791']"
4cb0a132,"[0, 0, 0, 0, 0]"
a61cc11c,"['-2539.725035438705', '-2990.202275620869', '-2676.986763352568', '-5179.52479730808', '-3036.7552740408473']"
9a7ce77b,"['74.32002952053199', '51.09131011842835', '6.163999475235284', '13.149474134662384', '94.19128250594457']"
b2833888,"['-4.4937908448227235', '-20.39156223065081', '-5.831266274291028', '2.318745531793458', '12.51977857624875']"
e43c6d4d,"['148.66732733594182', '76.55852969187087', '2578.4755427418536', '31.085783231216162', '539.2146732681791']"
3ef850f2,"['-178.88502577948694', '-3.3616942459845234', '-129.44671193687233', '8.077110593146926', '-26.684503828320643']"
466f7af4,"['-55', '-83', '-91', '-33', '-71']"
7c7aad44,"['26252.070469820632', '63971.37056241246', '10932.472546904826', '-23667.085092586967', '40157.68339610817']"
3782d25c,"['7.869143204497295', '20.422764488128504', '15.60966951387917', '14.51946384003223', '2.8029553740831545']"
7ba692a9,"['4502.551673829998', '3380.9453745453916', '3168.6347067468528', '-3356.5478735761417', '3679.253166720177']"
9e787905,"[0, 0, 0, 0, 0]"
003a8a73,"['227563.38148627302', '200508.29115680925', '667346.8460279745', '35747.77982601806', '232988.91781618624']"
cc4a1a84,"['244.06889903522216', '-21.933007845046994', '-113.66985031954178', '4.988706777310231', '2605.531297051369']"
82722967,"['46.2432957536128', '37.4398382850655', '215.208160384328', '288.616188523141', '303.601461538560']"
2868d8a6,"['3.247386632383952', '4.414546571876218', '1.6265324292662358', '4.712635963662028', '4.756377982447455']"
d53fd512,"['16291.0995148084', '356.8264166304302', '78.72526378790167', '715.4042602244771', '38.64771169090938']"
c42be623,"['-2.96081869926573', '-0.5998027506535524', '-29.593304330736846', '-15.720254076354479', '-1.4544978175047043']"
a0c247ab,"['0.03030629118727089', '0.018119780961724258', '1.925649122837434', '0.08217660701650084', '0.5302147468964492']"
ef474ce6,"['234.85720610810301', '-72.47786950824862', '-1.2860676173261236', '-1.9294249532452759', '1.7493636760358453']"
09032b60,"['8.6594092478767', '11.651758294263582', '12.641362547543833', '20.805253226882062', '-46.69674359116823']"
28e1a6ca,"['nan', '1.8619213520963704', '-0.06206649700622721', 'nan', 'nan']"
21df81b6,"['7105.62475403595', '7105.803774406567', '7156.42938569522', '13498.59477860975', '7140.870391283121']"
0e30b607,"['-198.506293717194', '-605.562249119439', '-556.277628817303', '-598.9975819192523+0.005291402754001121j', '4210.91972184206']"
eeed9f9f,"[0, 0, 0, 0, 0]"
55e518a2,"['-8800.62951222217', '282108.4968061116', '27523.413544463227', '667.3652138198851', '193618898.54400784']"
4ece9a7a,"['229.759878187356', '4.80446084059432', '-1862.44555547257', '3853.98397156931', '-72708.7975745895']"
604b637b,"['-31623.5121750202', '2383.07743199706', '-2884.49168326888', '76791.4131531386', '-130907.556585093']"
012002ad,"['343313.59089497203', '533008.5094570741', '19087.515703286535', '-96621.61385254239', '-351585.50613612845']"
e0237236,"['-344992.2191777952', '134589.58586821455', '2140.438978747726', '291661.31307669607', '242527.70137929975']"
0cf0c7a2,"['317.32145728691444', '574.9903815461818', '-549.6953995683003', '-985.9835110716941', '595.2721839645726']"
d4f206d3,"['1.5478215038214744', '559.8989108444748', '198.8614923816675', '-2659.127702890383', '-173.93101968640798']"
0a345ce5,"['1442.2984269495919', '-16.98448949247211', '2.1804580138500853', '2.2045052372777683', '166.68316318819743']"
e7c081fc,"['39885.579192818856', '-549586.7896143104', '-337667.89417364437', '-29647.52252129619', '355955.9202677839']"
957e654f,"['51.95014983911054', '-24.391421890634145', '-4030.427674086348', '0.01808638617443635', '872.9321470270907']"
18736111,"['9.260843612784427', '3166.399940598804', '7.508679767534044', '4.175405373380411', '472.5092379625457']"
e0999d74,"['-184987.25648720472', '-1525614.2311110536', '-1012531.3155500396', '-5596676.667204844', '-1861410.4400261817']"
3be2fa0f,"['22.0045077075312', '128.972248843116', '27.9512915670944', '6.74904675670995', '-243.524615779642']"
d43293f8,"['69.57900324610087', '1.5066024243110976', '0.09260745487734343', '0.05170740729000399', '17.57220522393717']"
33ad6dea,"['-4975.98304633686', '-3156.81208918590', '-4434.81558970332', '-4776.08037119078', '64661.4316426399']"
95dc7aa0,"['104450.755225287', '22632.4751408065', '560004.843479547', '-398367.188031460', '51737.7254419141']"
37cd7156,"['123.67312487869926', '74.22371000569241', '15.719639108336374', '9.961564363521465', '59.39049757811815']"
f8b59826,"['-2068.5108701450695', '-1893.3401391570967', '-2057.939614170414', '-2064.188238319992', '-1682.243769943444']"
dc2019c7,"[0, 0, 0, 0, 0]"
80b80a95,"['242.59007886607498-230.6401001564536j', '688.726122496727', '138.61392905203192-129.03416424538352j', '312.826761731716-530.7534000754631j', '2825.66685996493']"
21258dfb,"['-1227.8139014841', '89.85716541116301', '-84.40268673466161', '112.21812483282682', '-258.23945613422126']"
46a58688,"['30.697306278418402', '563.6375705515353', '-284700.95513208583', '-0.4279663394663555', '2152.7481358437644']"
24551be2,"['-23729948.12460704', '-13643402.269941911', '-566561.5054876319', '-784244.8809470652', '1929725.9096725832']"
2cc2fb34,"['-1', '25', '49', '-24', '23']"
f0122617,"[0, 0, 0, 0, 0]"
2630da53,"['234.4289860139491', '93.58443828230233', '182.77471788685358', '57.82239209338661', '81.39997768298898']"
26933e55,"['-3818783088452.209', '-3065.600013739918', '-219290.62309699162', '-1922.6192121105053', '6278.640525387939']"
0b496894,"['-10.270124989516885', '10.359312450907188', '66.44761421601689', '4.60852979566433', '-47.29895732067456']"
e66f01a2,"['16.14380383342048', '38.10574715396415', '647604.5170230274', '-124.75655875374557', '262425.1871706051']"
f25c1413,"[0, 0, 0, 0, 0]"
81e35ce8,"['-0.3171851092961586', '-3.0297564013779326', '-6.970889157991998', '1.14009783499575', '-41.00484540768031']"
3561380a,"['114.77236571521911', '117102.73750248166', '13.038004268084507', '118.52545602236333', '173.06751362575326']"
2331c377,"['3894.2790901056487', '3595.0126807727224', '3603.63922431678', '6535.524421228818', '3603.334505827199']"
bc319991,"['960', '-2110', '-2329', '375', '-2096']"
35d70447,"[0, 0, 0, 0, 0]"
94362191,"['-145.3612520626133', '22.41483692112699', '54.52519935813172', '-47.970649993273', '170.9155256052175']"
bb47f208,"['8136827370.275597', '1066882576.032101', '413882311.83779645', '77496818323.78934', '-2003220059.9975483']"
8dfb39dd,"['573773.4749897731', '1812.683950896997', '10970.297683928322', '114608.53080793987', '3050808.1580108455']"
455bf0a4,"['-585075.09536298', '834.5975270104046', '543.5781105262055', '-10965084.555378651', '2955.8279007363785']"
337c576e,"['17.70029291273161', '18.35119143390847', '32.675710670476235', '863.2757808127066', '0.3438444787696147']"
657d116c,"[0, 0, 0, 0, 0]"
cc27287d,"['9.532720826065676e-06', '0.6153382246191648', '0.01390062272352882', '6.982103854463019e-07', '4.9230830053750285e-06']"
dfa06892,"['3175.0', '-924.0', '-2444.0', '-2592.0', '-929.0']"
3225b8ec,"['160', '76', '129', '165', '78']"
75159384,"[0, 0, 0, 0, 0]"
96bb0279,"[0, 0, 0, 0, 0]"
4d7ff450,"['-3.49960115965282e+100', '0', '0', '-2.03948981307579e+587', '-1.51461293802434e-28']"
44446c5b,"['-3333695.3859568434', '46957464.325739734', '32311224.799992938', '44337941.75050741', '-9224853.040049482']"
4952aee4,"['-7583667751', '226273', '43538', '124214', '392092']"
5246a69b,"[0, 0, 0, 0, 0]"
3811cde8,"[0, 0, 0, 0, 0]"
8a106c2d,"['-1490.5211868834292', '904.2024988111035', '-1377.3119773988717', '-366.40101163417694', '-4745.408568824123']"
8e22ce14,"[0, 0, 0, 0, 0]"
08379519,"['-2229', '23209', '-19662', '12611', '12288']"
37cb1174,"['-3342.473372920464', '58.51194414635404', '-4214.333679568837', '1590.836669076683', '-2921.7836523707574']"
29d8c695,"['10924631.0395956', '241.303279195880', '1212142.53336677', '957448.172593485', '20230.7253119433']"
be023ebc,"['61444.419309867524', '-11708.253953705569', '-23691.278974823406', '-9836.366341415918', '-4532.731752098985']"
ae7a28fe,"[0, 0, 0, 0, 0]"
bd4cad3c,"['1.0359286527682632', '1.0323154245415473', '1.0206291352944508', '1.0345648019403897', '1.0303646510766493']"
18249468,"['5.025316115795539', '5.4761813911044115', '2.237408388767143', '1.8482548050575054', '3.766718150897992']"
6f8ec81d,"['-15.271279813443417', '42.433953038171126', '-8.845781612147542', '-14.742119471815236', '-14.588325654019403']"
aad709cd,"['94.05978392187738', '121.57765809758224', '48.65030204239338', '62.630773355788236', '106.92734470299159']"
c915873e,"['7239.1637088369735', '5988489099.917726', '40391.80831859585', '40022.013828663534', '18598.49348779052']"
116217d5,"['179.69160276952272', '-16.937571207869297', '-69.7339895323688', '2985.154088241378', '-1198.0708489728688']"
d14bfbb6,"['-7514.848032757755', '-6341.880440170927', '-4770.079845514192', '-3782.7551643901397', '-2326.4810577412786']"
c975070e,"['209908.9299854409', '-52591.78985458922', '-351683.44233484636', '-1125508.8967891878', '-15667.021518138803']"
10cc5e31,"['-5767.835595411239', '-15470.635481522906', '-11738.315282185029', '-28134.282269662912', '-50231.47807043352']"
caf76680,"['-51123.978629448146', '61435.33117647454', '496416.46031151875', '133656.31362796205', '673788.3942104685']"
38540f82,"['-0.020171984282785993', '-12.606201066484747', '1801.026718117799', '-21.079252542152783', '-4.04157914102164']"
971617c5,"['3.332586220424449', '3.014535560798662', '0.9531434401165675', '3.41808699381494', '3.4047490475659745']"
dc7b35a7,"['5.648240906505238', '64.42483475531289', '-8.943877412436946', '3.7200803039274715', '4.59913660226733']"
f0e4547d,"['18.66649725524821', '3.3850122110451304', '-3.0729119501132933', '-1.1013081956975996', '1.902655108030538']"
51b3f133,"['53678.34515192219', '236248.57251717665', '-52305.03544991905', '52708.09053635752', '203509.728819128']"
cdaf5ead,"['-0.6252684152261485+0.2490541901270348j', '-0.722932070085731+0.2576329679429634j', '29.0765940314008', '-0.938964151197097', '-0.3168531871035509+0.14332849249926735j']"
36467378,"[0, 0, 0, 0, 0]"
6c6dbf4d,"['1.5363472350308418', '1.2827482743186673', '1.4025711686885278', '1.583352290295672', '1.519112252798636']"
17e0c8be,"[0, 0, 0, 0, 0]"
ba561de8,"['36756598649.17558', '56126137718.838646', '8517530109716.834', '1464018712.90334', '651314707234.2814']"
e5db8db8,"['13022.024296267962', '53454.42465162413', '18638.58748369049', '35538.12156252559', '31699.658635429165']"
f78afa74,"['219805.67886957177', '6440.31626708249', '1095706.664385538', '4553657.106563492', '104125.03436887']"
4eda4727,"['4301.220669283217', '5504.849692056331', '20082.511125716625', '41669.54731702237', '4885.69133999668']"
4f5bd0aa,"['1652613917.2818782', '-110886421.93872678', '161901674.16364545', '3374996857.864331', '216804111.49129516']"
17d2d885,"[0, 0, 0, 0, 0]"
410cf20f,"['-0.004063754237867359', '-0.002793193279911414', '-0.00013004382541203507', '-0.0031029721300816337', '-0.0019758350297043167']"
91d28f4e,"['14.812564281412353', '19.258459433095332', '-0.16289038227283825', '34.32199470502028', '1.2416765563089625']"
ce6d97c7,"[0, 0, 0, 0, 0]"
d3baf74e,"['388545.6003790091', '90522.17703937566', '38551.36221541207', '907294.8319331871', '20024.571879712577']"
4695453f,"['-20812.917041543486-6928.797688681405j', '-18213.093270013494-6928.797688681405j', '-24133.9208055288', '-10974.5396382994', '-19514.1127207334']"
2fb52b74,"['50', 0, 0, '129', 0]"
58ab07a0,"['15442.921225389879', '29570.361941264935', '-4136.805331127989', '3234.285269373478', '9199.964867950504']"
8b3ad018,"['-283497.2710461975', '-76665.75026914594', '24288.8462290044', '42606.39609339447', '85474.178251286']"
10d6f2d2,"['10.67438041800041', '2.4688391264831004', '11.345343089379789', '13.276255704701486', '9.389509895300506']"
f546d35d,"['141.05991733636247', '6.563405219225794', '45.996445563564365', '79.66759996063105', '60.88421625118433']"
04f72404,"['1437137.9469585363', '4760320.608227437', '4477798.4171583215', '8524.234131366433', '99.38787208313954']"
3923a1ec,"['6699.66687798352', '38.18779408130532', '6.0993004106053945', '3308.9540848756387', '-287.7505659392138']"
09cd9fcc,"[0, 0, 0, 0, 0]"
ac3c0fd9,"['-43409269625871.07', '-167545677903740.53', '-478715.83554445644', '-433819182.0326132', '436.8009414639097']"
b3a3947e,"[0, 0, 0, 0, 0]"
96f0ce15,"['3853.9999999083966', '3853.999864839212', '3853.9999614897556', '3853.9999998562757', '8.29811168732878e+31']"
f5583c56,"['-65.88623730242212', '13.640633997208452', '111.43159911649569', '-17.585948412217668', '103.53243912153343']"
9fe22f83,"['1757.1507209445306', '1930.052259966793', '1319.6158541218804', '817.8274331747923', '229.66323623380686']"
c7b32ff4,"['15.310423114480448', '18.371221392103998', '15.200387697412879', '6.135126288015159', '8.261915785429764']"
885f625c,"['0.0018721429426269275', '-0.04547130688458602', '-0.004396357454810254', '0.00030838839063898626', '-0.6038690951008672']"
1cde1b30,"['25521.7035932780', '22329.1410098758', '26024.9589976851', '22712.6665148709', '26006.4181257492']"
07e10441,"['-19033.74174139969', '63.42031658492724', '-0.12204049423187356', '-5.439582272492426', '-0.5773688160303228']"
fe14b7cb,"['31038.30433974269', '21671.58140774976', '-1452.2664968657111', '381.71587647766887', '12657.701137054126']"
84c376b1,"['8.529337467092521', '-9.815771121005943', '0.9394398127347449', '12.519047047836203', '1.327935616166183']"
33c0f218,"['7980318119.167149', '541909650.7566277', '-18704348161.386497', '27293008294.085346', '14175962383.317211']"
3be35fa5,"['22326.57636112854', '23688.955235061923', '24028.566079234723', '21272.83918179228', '21915.335386524854']"
4038ad0e,"['343203.875622516', '686.186908276107', '177252.046459562', '48059.4049676928', '453137.211576856']"
bb623689,"['-16', '-29', '-56', '-41', '-16']"
366341c9,"['-28060.38448190604', '-1413.16478064234', '-86966.66954680931', '-17237.653135709843', '464278.81849040545']"
2d7b14fc,"['-4511.939462870821', '-4494.314473034486', '-4467.220930451765', '-4443.322546815126', '-4461.086020968172']"
b0b097f2,"['71.20676363111782', '25.1554756801808', '143.28015015122014', '98.56394493282669', '51.426264640553384']"
20bfaea8,"['9.74681127126337', '8.74432943358857', '63.0423289381507', '21.0844005556191', '34.9090972384967']"
955990c1,"['-3810859.7400897453', '6076196504.690495', '1552582446.4205818', '-6032339.15830567', '1884009142.4817104']"
9a7388fb,"['-93576.5977121003', '11919.665834918409', '-6426.618677664704', '-38778.096066961254', '10557.346331773235']"
71cd6881,"[0, 0, 0, 0, 0]"
4f641848,"['-1046.6419234339842', '-2066.0851450868486', '-134666.8029284374', '2.0257369371746354', '-73669.02959867784']"
5924c9be,"['-2350833.547082042', '-2601950.668813062', '-3117963.2286250126', '-2206241.7747968226', '-2507651.1122295978']"
fa000e78,"[0, 0, 0, 0, 0]"
a491b4a3,"['1004912.764526449', '579166.7824762819', '86404.6098409344', '17444.284681196237', '569741.1022031622']"
d0397caf,"[0, 0, 0, 0, 0]"
89e39025,"['186.45028287315378', '18.054829622806487', '26.333835798242227', '-1.1117891767660701', '-2.813060800340045']"
6eb1ad8d,"['3.447681053638492', '1717.9849941766938', '6.717906039056813', '21941.205501237357', '2.894723929305494']"
c4ef466d,"['85.3672861822001', '359699085.4826222', '979.7389032202193', '-88.07102340257102', '2279211.4677750226']"
3e1a2e1a,"['0.8889830736190457', '0.975587456281591', '0.6355780299782844', '0.9879302251408628', '0.8879663709004303']"
9af587b9,"['28446.30868245626', '7190.011882053993', '2105.3264611914915', '14.32500756814991', '72.73099100082669']"
2e56c00a,"['2919.1323639027833', '-14110.050734817982', '-7484.177811535938', '-5985.17136327701', '854.192603889186']"
23519549,"['5264.87394588126', '38763.1516054853', '4360.65040863401', '10735.7831913766', '11369.5958798654']"
002db5a6,"[0, 0, 0, 0, 0]"
c144c7ba,"['-105.15230499888548', '514878.5741946981', '43.18056679055101', '243794.52200567097', '137.31574513348164']"
aebc0f82,"['6.8268678947233274', '-1.0929476947832875', '7.592791280450628', '-2.669221408211618', '0.15782178310176695']"
bbb293c4,"[0, 0, 0, 0, 0]"
480cd005,"['333360.1654172111', '3469010825.33215', '1582374017.5059369', '8391983.163033163', '-46403.16658895627']"
ae99af15,"['-1010.0', '-1010.0', '-1010.0', '-3250.0', '75.0']"
bb704ffb,"['6231', '-27351', '-5183', '-6681', '-10251']"
f2dd1ebc,"[0, 0, 0, 0, 0]"
885937d5,"['-0.02260000444693407', '-0.0038517936805146378', '0.015012519378299422', '0.0054072387809035215', '-0.003364381749069502']"
025845d6,"['2646.12308749775', '-22641.47748305879', '27800.197152441695', '-26449.30168308919', '-4402.410630504363']"
da4b7bef,"['0', '0', '0', '0', '0']"
46e1efb8,"['45.66340991819179', '13818.809577175512', '20009.975295355198', '23371.553170873507', '18822.552953338523']"
62e009da,"['159.98005205760506', '931.3959963641437', '438.48425753826433', '61.90326657658551', '404.5701906698392']"
6b545a8c,"[0, 0, 0, 0, 0]"
facc0a78,"['7', '-40', '-29', '13', '28']"
1d8ccd3c,"[0, '18674.11182014226', 0, '22162.547051378988', 0]"
d099163b,"[0, 0, 0, 0, 0]"
ed34c60d,"['-6469.0964814585395', '-3328.3948304466103', '527095.5972280531', '7856.354167979037', '403773088.1137754']"
84b966fb,"['0.8175005305063928', '0.864229768678984', '0.8809325395160456', '0.8410203772048122', '0.8677577191007463']"
59d27c23,"['-563759.5853900751', '-7764531.378267637', '-5653813.776682705', '-726216.1886864024', '-2870343.873166683']"
